Name,Slug,Description,Address,City,State,Zip,Phone,Website URL,Google Maps URL,Photo URL,Hours,Specialties,Credentials,Services,Firm Type,Minimum Investment,Fee Structure,Fiduciary,SEC Registered,Rating,Review Count,Status,Date Added,Latitude,Longitude,Year Established,Languages
Signature Wealth Strategies - Winston Salem,signature-wealth-strategies-winston-salem-winston-salem-nc,"Signature Wealth Strategies in Winston-Salem provides financial planning and investment management to families and business owners across the greater High Country area. The firm's advisors hold credentials including AAMS and CFP®, and work collaboratively with clients' external professionals such as CPAs and estate attorneys. Services include portfolio management, business succession and asset protection planning, insurance review, tax optimization, and retirement income strategies. The firm, part of a larger regional group established in 1970, emphasizes a relationship-centered approach and offers complimentary consultations.",3330 Healy Dr STE 110,Winston-Salem,North Carolina,27103,(336) 728-6954,http://www.signaturewealth.com/winstonsalem,"https://www.google.com/maps/place/Signature+Wealth+Strategies+-+Winston+Salem/@36.075281499999996,-80.3103067,14z/data=!4m8!1m2!2m1!1sSignature+Wealth+Strategies+-+Winston+Salem!3m4!1s0x8853b1c58e3d9f19:0x2612e7a14f6346c9!8m2!3d36.075281499999996!4d-80.3103067",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEaHXrXK8d4TqBYmtxwNbZNYYU-OFFvvKddSGVK60siUvQoCA7lUKrCImqvO4djxwlAluGzdeLUPnE-rJ-C_Je0bt3r2E_RBLNHGlrfkMB1s5kTk3v7VLViXfSYP9G1AGEl7KFW=w800-h500-k-no,"Sunday: Closed, Monday: 9AM-5PM, Tuesday: 9AM-5PM, Wednesday: 9AM-5PM, Thursday: 9AM-5PM, Friday: 9AM-4PM, Saturday: Closed","Investment Management,Wealth Management",,"Financial Planning,Investment Management",,,,,,,,Active,4/19/2026,36.0752815,-80.3103067,,English
Raymond James & Associates,raymond-james-associates-omaha-ne,"Raymond James & Associates is an investment advisory firm in Omaha, Nebraska. Services include Retirement Planning. The firm specializes in Small Business. Its advisors hold CLU credentials. The office has a wheelchair-accessible entrance. It holds a 1-star rating from 1 Google review.",13120 Pierce St. Ste 200,Omaha,Nebraska,68144,(402) 800-1360,https://www.raymondjames.com/omaha-branch,"https://www.google.com/maps/place/Raymond+James+%26+Associates/@41.2462113,-96.1184267,14z/data=!4m8!1m2!2m1!1sRaymond+James+%26+Associates!3m4!1s0x8793f3c6101b38bd:0x3bdd0b098d4d384a!8m2!3d41.2462113!4d-96.1184267",,,"Retirement Planning,Small Business",CLU,Retirement Planning,,,,,,1.0,1,Active,4/19/2026,41.2462113,-96.1184267,,English
"Turtle Creek Wealth Advisors, LLC",turtle-creek-wealth-advisors-llc-dallas-tx,"Turtle Creek Wealth Advisors is a multi-family office based in Dallas that provides investment management, estate planning, tax planning, and family governance services to high-net-worth families. The firm offers customized portfolio design, private investment opportunities alongside its founding families, income tax planning, trust administration, risk management, and private banking services. The team has particular experience with investments in oil and gas, healthcare, ranching, and real estate across Texas. Turtle Creek was founded by cornerstone families and employs in-house estate planning counsel and tax specialists.",2828 N Harwood St Suite 1250,Dallas,Texas,75201,(214) 214-3110,https://turtlecreekwealth.com/,"https://www.google.com/maps/place/Turtle+Creek+Wealth+Advisors%2C+LLC/@32.794421,-96.80810509999999,14z/data=!4m8!1m2!2m1!1sTurtle+Creek+Wealth+Advisors%2C+LLC!3m4!1s0x864e995de2595de1:0xfa33f8d7e87cd35a!8m2!3d32.794421!4d-96.80810509999999",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aIF37PkCWSte2m0MgJJ1Dg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=40.53696&pitch=0&thumbfov=100,"Sunday: Closed, Monday: 7AM-5PM, Tuesday: 7AM-5PM, Wednesday: 7AM-5PM, Thursday: 7AM-5PM, Friday: 7AM-5PM, Saturday: Closed",Investment Management,,,,,,,,,,Active,4/19/2026,32.7944210,-96.8081051,,English
Ocean View Financial,ocean-view-financial-la-jolla-ca,"Ocean View Financial is an investment advisory firm in La Jolla, California. The office has a wheelchair-accessible entrance. The office is open five days a week. It holds a 5-star rating from 19 Google reviews.",4250 Executive Square Ste 400,La Jolla,California,92037,,http://ovfin.com/,"https://www.google.com/maps/place/Ocean+View+Financial/@32.8743617,-117.2149438,14z/data=!4m8!1m2!2m1!1sOcean+View+Financial!3m4!1s0x80dc07786089febb:0x37789c2bdb4df6ea!8m2!3d32.8743617!4d-117.2149438",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFpwFHxpBvkId4TVEqutCT04RJ2VSG1-MCfkt2IP9k_l05UaP8E0hR4BTjr4mCWF5w8w7Uwd7EcAP2M_Bg0__RACbLP1jQr_fafQftsLnU3e9ygMU29Ld5z_d5eDDGKAR7Ul3ko=w800-h500-k-no,"Sunday: Closed, Monday: 8AM-5PM, Tuesday: 8AM-5PM, Wednesday: 8AM-5PM, Thursday: 8AM-5PM, Friday: 8AM-5PM, Saturday: Closed",,,,,,,,,5.0,19,Active,4/19/2026,32.8743617,-117.2149438,,English
Shorelight Wealth Group,shorelight-wealth-group-la-jolla-ca,"Shorelight Wealth Group, based in La Jolla, California, focuses on financial planning for healthcare professionals, public employees, educators, nonprofit staff, firefighters, and similar service-oriented workers, with an emphasis on retirement preparation. The firm develops customized financial plans by learning about clients' circumstances, values, and objectives, then provides ongoing guidance aligned with those plans.",4250 Executive Square #700,La Jolla,California,92037,(619) 543-9995,https://www.shorelightwealthgroup.com//,"https://www.google.com/maps/place/Shorelight+Wealth+Group/@32.8738206,-117.2156617,14z/data=!4m8!1m2!2m1!1sShorelight+Wealth+Group!3m4!1s0x80dc0782acc6f25f:0x34ada86d082b0725!8m2!3d32.8738206!4d-117.2156617",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NELwr5ICAII95pa4lN1SZw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=188.53073&pitch=0&thumbfov=100,"Sunday: Closed, Monday: 9AM-4PM, Tuesday: 9AM-4PM, Wednesday: 9AM-4PM, Thursday: 9AM-4PM, Friday: 9AM-4PM, Saturday: Closed",,,,,,,,,,,Active,4/19/2026,32.8738206,-117.2156617,,English
Holland Strategic Wealth Advisors,holland-strategic-wealth-advisors-la-jolla-ca,"Holland Strategic Wealth Advisors is a La Jolla-based firm offering financial planning, investment management, retirement planning, and estate planning services to individuals, families, business owners, and federal employees across the United States. The firm was founded by James Holland and provides a personalized planning process that addresses cash flow assessments, tax planning, insurance strategies, real estate planning, and legacy structuring. Services are designed to integrate investment management with tax-efficient planning and risk management tailored to each client's goals and values.",4275 Executive Square Suite 200,La Jolla,California,92037,(760) 305-9050,https://hswa.money/,"https://www.google.com/maps/place/Holland+Strategic+Wealth+Advisors/@32.8735958,-117.2150274,14z/data=!4m8!1m2!2m1!1sHolland+Strategic+Wealth+Advisors!3m4!1s0x80dc07e8feef2897:0xc0cf9aa6092d14d!8m2!3d32.8735958!4d-117.2150274",,Daily: Closed,"Estate Planning,Investment Management,Retirement Planning,Small Business",,"Estate Planning,Financial Planning,Investment Management,Retirement Planning",,,,,,,,Active,4/19/2026,32.8735958,-117.2150274,,English
American Principal Wealth Management,american-principal-wealth-management-evansville-in,"American Principal Wealth Management is an investment advisory firm in Evansville, Indiana. Services include Insurance Analysis. The firm specializes in Insurance Planning. Service options include onsite meetings. The office has a wheelchair-accessible entrance. The office is open five days a week. It holds a 4.8-star rating from 9 Google reviews.",1211 Tutor Ln # H,Evansville,Indiana,47715,(812) 402-0455,https://americanprincipal.com/,"https://www.google.com/maps/place/American+Principal+Wealth+Management/@37.9880729,-87.47457949999999,14z/data=!4m8!1m2!2m1!1sAmerican+Principal+Wealth+Management!3m4!1s0x886b5e1061284063:0xe37fccaed368e25b!8m2!3d37.9880729!4d-87.47457949999999",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJgcXS9_j6fFs9sm3fiNfmvXrlnk0yTtEge0OEDRtVtZAjCD8dkXsFff4EaGLtSNTscFonRul4d_gT2MYk632lwV6NB4IlFURu6h7L4pKABVd-q505nTvjog3M82Lgj1__6ojh6lit8Hhj=w800-h500-k-no,"Sunday: Closed, Monday: 9AM-5PM, Tuesday: 9AM-5PM, Wednesday: 9AM-5PM, Thursday: 9AM-5PM, Friday: 9AM-5PM, Saturday: Closed",Insurance Planning,,Insurance Analysis,,,,,,4.8,9,Active,4/19/2026,37.9880729,-87.4745795,,English
Liberty Wealth Services,liberty-wealth-services-evansville-in,"Liberty Wealth Services, based in Evansville, Indiana, provides financial planning and debt management services through a partnership with LPL Financial, a registered investment advisor and broker-dealer. The firm offers securities, advisory services, and insurance products to clients in states where its LPL-affiliated representatives are properly licensed. Liberty Wealth Services itself is not registered as a broker-dealer or investment advisor; all securities and insurance offerings are made through LPL Financial or its affiliates.",1900 Hirschland Rd,Evansville,Indiana,47715,(812) 469-9909,https://libertyfcu.org/wealthservices,"https://www.google.com/maps/place/Liberty+Wealth+Services/@37.9942007,-87.4730134,14z/data=!4m8!1m2!2m1!1sLiberty+Wealth+Services!3m4!1s0x886e2b86e127b7e7:0xc3e64c6c80994b0b!8m2!3d37.9942007!4d-87.4730134",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHmTLIvZ5fHHxJi149ZOxbelpVOI8TvaTyC-PThBTsNg1VCGRAvOUOeGis4Jznj958SB_HtSOPdYsgtjwR3Dpd-EYICHxG4SNDd1K2nAC9omkeLyAdTBa2529EKQDdcr4VMyysF=w800-h500-k-no,"Sunday: Closed, Monday: 9AM-4:30PM, Tuesday: 9AM-4:30PM, Wednesday: 9AM-4:30PM, Thursday: 9AM-4:30PM, Friday: 9AM-4:30PM, Saturday: Closed",Debt Management,,Financial Planning,,,,,,5.0,2,Active,4/19/2026,37.9942007,-87.4730134,,English
"Marcus Hester, President - The Hester Group",marcus-hester-president-the-hester-group-evansville-in,"The Hester Group is a financial advisory firm based in Evansville, Indiana, founded in 2012 by Marcus A. Hester, who holds the CFP® designation. The firm provides insurance analysis and planning services to business owners, individuals, and families, with a stated focus on asset protection and long-term financial strategy. Marcus Hester has been recognized as a member of the Million Dollar Round Table in 2018, 2019, and 2020, and the firm emphasizes a relationship-focused approach centered on understanding client goals before recommending solutions.",3100 E Walnut St,Evansville,Indiana,47714,(812) 499-3268,https://www.thehestergrp.com/%3Fcmpid%3Dofll_fwll_wlgb_google_0_0_0_0_0_0_fwloc_0_0115310_A52_0,"https://www.google.com/maps/place/Marcus+Hester%2C+President+-+The+Hester+Group/@37.9736107,-87.5118579,14z/data=!4m8!1m2!2m1!1sMarcus+Hester%2C+President+-+The+Hester+Group!3m4!1s0x886e2bc3382493a9:0xa741ca11c4004607!8m2!3d37.9736107!4d-87.5118579",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0_1jj_fjD4UgU71DZW1yBg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=353.53452&pitch=0&thumbfov=100,"Sunday: Closed, Monday: 9AM-5PM, Tuesday: 9AM-5PM, Wednesday: 9AM-5PM, Thursday: 9AM-5PM, Friday: 9AM-5PM, Saturday: Closed",Insurance Planning,,Insurance Analysis,,,,,,,,Active,4/19/2026,37.9736107,-87.5118579,,English
Corient,corient-columbus-oh,"Corient is an investment advisory firm in Columbus, Ohio. The office has a wheelchair-accessible entrance.",1801 Watermark Dr #300,Columbus,Ohio,43215,(614) 481-6900,https://corient.com/,"https://www.google.com/maps/place/Corient/@39.9716484,-83.05555559999999,14z/data=!4m8!1m2!2m1!1sCorient!3m4!1s0x88388f8349ac4bf1:0xfb0362d1dd7cd840!8m2!3d39.9716484!4d-83.05555559999999",,,,,,,,,,,,,Active,4/19/2026,39.9716484,-83.0555556,,English
Wealth Enhancement Group,wealth-enhancement-group-columbus-oh,"Wealth Enhancement Group is an investment advisory firm in Columbus, Ohio. Services include Financial Planning. The office has a wheelchair-accessible entrance. The office is open five days a week.",2152 Tremont Ctr,Columbus,Ohio,43221,(614) 487-6040,https://www.wealthenhancement.com/location/columbus-oh%3Futm_source%3Dgbp%26utm_medium%3Dorganic%26utm_campaign%3Dlocal-seo%26utm_id%3Dlocal-seo%26utm_term%3Dcolumbus-oh-tremont%26utm_content%3Dcolumbus-oh-tremont,"https://www.google.com/maps/place/Wealth+Enhancement+Group/@40.0143588,-83.0693605,14z/data=!4m8!1m2!2m1!1sWealth+Enhancement+Group!3m4!1s0x88388fbf1077c217:0xf028649bce41d082!8m2!3d40.0143588!4d-83.0693605",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHRQTwaB1DVhpM5LrRa_aPyqW4XslMqilRBFFjZMYOvBWpLVL6vqYke_B5Gxq5QiWMeEmtfUrs8j8zl91eM2MhGtuP0fX9L_qv3AooDMaiyHWS9YTKEFEcmHYF0CbUrWvNDy3qx1iAFVHHo=w800-h500-k-no,"Sunday: Closed, Monday: 9AM-5PM, Tuesday: 9AM-5PM, Wednesday: 9AM-5PM, Thursday: 9AM-5PM, Friday: 9AM-5PM, Saturday: Closed",,,Financial Planning,,,,,,,,Active,4/19/2026,40.0143588,-83.0693605,,English
"Your Family Matters, LLP",your-family-matters-llp-cordova-tn,"Your Family Matters is a registered investment adviser in Cordova, Tennessee, operating on a fiduciary basis. The firm provides financial planning, investment and retirement guidance, estate planning and will/trust services, tax preparation and bookkeeping for individuals and small businesses, and life insurance and annuity products, with licensing across Tennessee, Missouri, Mississippi, Arkansas, and Alabama.",1655 Wynne Rd Suite 103,Cordova,Tennessee,38016,(901) 563-7999,https://yourfamilymatters.today/,"https://www.google.com/maps/place/Your+Family+Matters%2C+LLP/@35.1708444,-89.83228509999999,14z/data=!4m8!1m2!2m1!1sYour+Family+Matters%2C+LLP!3m4!1s0x887f9d59459937b3:0x564f338aea91c1aa!8m2!3d35.1708444!4d-89.83228509999999",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEgsILgLjh3jOJA7U8sXrHmEGsuMfjEx22gHQsw49w4kbmM1pq_mNNeH6IYzD0t4KG4xlHJPZzLt2bjLKBYcgLl7wybISBJhmgzfnCDDKLoKZok4OrtE2yZPJpM1bfUBlrE8qN3=w800-h500-k-no,"Sunday: Closed, Monday: 9AM-5PM, Tuesday: 9AM-5PM, Wednesday: 9AM-5PM, Thursday: 9AM-5PM, Friday: 9AM-5PM, Saturday: Closed","Estate Planning,Insurance Planning",,"Estate Planning,Insurance Analysis,Tax Planning",,,,,,5.0,8,Active,4/19/2026,35.1708444,-89.8322851,,English
Psalms Up Tax Service,psalms-up-tax-service-memphis-tn,"Psalms Up Tax Service is an investment advisory firm in Memphis, Tennessee. The office has a wheelchair-accessible entrance. The office is open seven days a week, including weekends.",1464 Bartlett Rd,Memphis,Tennessee,38134,(901) 645-3707,https://www.facebook.com/profile.php%3Fid%3D100095317342809,"https://www.google.com/maps/place/Psalms+Up+Tax+Service/@35.165185,-89.876999,14z/data=!4m8!1m2!2m1!1sPsalms+Up+Tax+Service!3m4!1s0x887f8340decfee53:0x4a220d04488e040!8m2!3d35.165185!4d-89.876999",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IP51D-utJOFZc9JZY4aEdg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=165.49457&pitch=0&thumbfov=100,"Sunday: 1-7PM, Monday: 7AM-7PM, Tuesday: 7AM-7PM, Wednesday: 7AM-7PM, Thursday: 7AM-7PM, Friday: 7AM-7PM, Saturday: 9AM-7PM",,,,,,,,,,,Active,4/19/2026,35.1651850,-89.8769990,,English
TruMix Advisors,trumix-advisors-bloomington-mn,"TruMix Advisors is a fiduciary, fee-only financial planning and investment management firm based in Bloomington, Minnesota, founded by Stacey Stelter, Grant Meyer (CFP®), and Tyler Engbrecht (CFP®), with additional advisor Kevin O'Laughlin (CFP®) and operations specialist Heather Kampf. The firm provides personalized financial planning services with a values-based approach and maintains a pro bono program called Equality for Advice to serve individuals with limited financial resources.",3800 American Blvd W STE 350,Bloomington,Minnesota,55431,(952) 222-8286,https://www.trumixadvisors.com/,"https://www.google.com/maps/place/TruMix+Advisors/@44.856786899999996,-93.32840209999999,14z/data=!4m8!1m2!2m1!1sTruMix+Advisors!3m4!1s0x87f625397cb4d7cd:0xb4ca8c56c266063c!8m2!3d44.856786899999996!4d-93.32840209999999",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGuDSOHfKDeN9Pytbjk89G81bkdRE_qJlo0VQTelo4S0HalPQSe5mvtoFntGLtrBe8WSKO9a6KSaXIdhBFdaFash91IFz6GCaXbgNMIkvlgk10RuMim_US0usS5zMjeKtZWbUji=w800-h500-k-no,"Sunday: Closed, Monday: 8:30AM-5PM, Tuesday: 8:30AM-5PM, Wednesday: 8:30AM-5PM, Thursday: 8:30AM-5PM, Friday: 8:30AM-5PM, Saturday: Closed",,,"Financial Planning,Investment Management",,,,,,4.7,45,Active,4/19/2026,44.8567869,-93.3284021,,English
Boulevard Wealth Management,boulevard-wealth-management-edina-mn,"Boulevard Wealth Management is a fee-based financial advisory firm founded in 2010 and headquartered in Eden Prairie, Minnesota, operating as a fiduciary across investments, insurance, tax, and estate planning. The firm serves individuals, families, business owners, and those in transition through comprehensive financial planning (charged on a flat-fee basis) and portfolio advisory services, with a $100,000 minimum for investment management that may be waived for younger professionals. Leadership includes founders with CFP and CFA credentials, plus additional credentialed partners (CLU, CASL, ChFC) brought through strategic mergers that expanded the firm's service capabilities while maintaining its client-first approach.",7825 Washington Ave S #100,Edina,Minnesota,55439,(877) 664-2583,https://blvdwealth.com/,"https://www.google.com/maps/place/Boulevard+Wealth+Management/@44.860665499999996,-93.3982539,14z/data=!4m8!1m2!2m1!1sBoulevard+Wealth+Management!3m4!1s0x52b3356638f260db:0x76f277192f2336aa!8m2!3d44.860665499999996!4d-93.3982539",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcNV25nGyuK7nCLU0a-jApPW_7NHckLa9tzStYQJfTrbbCv_KlIxoJtqj4YSsB6rVlIlOI3jvOEfm4CUsYcTW19xmSFtjmZwwgdXyr_iz7-6SD-3bJfyfmG_inlZagzu7m8Fds=w800-h500-k-no,"Sunday: Closed, Monday: 8:30AM-5:30PM, Tuesday: 8:30AM-5:30PM, Wednesday: 8:30AM-5:30PM, Thursday: 8:30AM-5:30PM, Friday: 8:30AM-5:30PM, Saturday: Closed","Investment Management,Wealth Management",,Financial Planning,,,,,,5.0,26,Active,4/19/2026,44.8606655,-93.3982539,,English
